the_geom,objectid,stop_uid,stop_agency,stop_id,stop_name,lat,lon,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place
POINT (-117.37705300043 33.193093999932),"5,129",NCTD_21491,NCTD,21491,Coast Hwy & Michigan Av,33.193094,-117.377053,21491.0,0,,,F-N/B,
POINT (-117.403107000426 33.249041999696),"4,920",NCTD_20992,NCTD,20992,Stuart Mesa & Bloom,33.249042,-117.403107,20992.0,0,,,F-S/B,
POINT (-117.031743579708 32.54661471979),"3,749",MTS_60441,MTS,60441,San Ysidro Bl & E Beyer Bl,32.54661472,-117.03174358,60441.0,0,,1.0,F-N/B,
POINT (-117.242093000502 32.897798000349),"5,993",NCTD_24959,NCTD,24959,N Torrey Pines Rd & John J Hopkins Dr,32.897798,-117.242093,24959.0,0,,,F-S/B,scripS
POINT (-117.230662000246 33.192354000347),"5,327",NCTD_21883,NCTD,21883,S Santa Fe Av & 1011,33.192354,-117.230662,21883.0,0,,,M-Street-E/B,
POINT (-117.31916800001 33.220161000189),"5,867",NCTD_24327,NCTD,24327,Rancho Del Oro Rd & Via Rancho Rd,33.220161,-117.319168,24327.0,0,,,F-N/B,echsW
POINT (-117.089766450325 32.946149540326),"3,560",MTS_40109,MTS,40109,Poway Rd & Creekview Dr,32.94614954,-117.08976645,40109.0,0,,1.0,F-E/B,
POINT (-117.049461600273 32.573548599727),"1,259",MTS_60100,MTS,60100,Del Sol Bl & Piccard Av,32.5735486,-117.0494616,60100.0,0,,2.0,F-E/B,
POINT (-117.083933649931 32.573188039886),"1,983",MTS_60420,MTS,60420,Hollister St & Grove Av,32.57318804,-117.08393365,60420.0,0,,2.0,F-N/B,
POINT (-116.877196999895 33.037391999585),"5,689",NCTD_22764,NCTD,22764,Main St & Montecito Rd,33.037392,-116.877197,22764.0,0,,,M-Street-S/B,
POINT (-117.070272790481 32.605827280298),"3,358",MTS_30172,MTS,30172,Palomar St & 4th Av,32.60582728,-117.07027279,30172.0,0,,1.0,N-W/B,
POINT (-117.00384144043 32.568441109598),"3,258",MTS_99415,MTS,99415,Otay Mesa Rd & Corporate Center Dr,32.56844111,-117.00384144,99415.0,0,,1.0,N-W/B,
POINT (-117.260572000114 32.93552099977),"5,435",NCTD_22069,NCTD,22069,N Torrey Pines Rd & Torrey Pines State Beach,32.935521,-117.260572,22069.0,0,,,M-Special_Loc,
POINT (-117.3371070003 33.211561000253),"4,718",NCTD_20580,NCTD,20580,Mesa Dr & Mainsail Rd,33.211561,-117.337107,20580.0,0,,,F-W/B,
POINT (-117.142723149901 32.797422210331),"2,966",MTS_12808,MTS,12808,Murray Ridge Rd & Polland Av,32.79742221,-117.14272315,12808.0,0,,1.0,F-E/B,
POINT (-117.16346305994 32.708980980161),"1,177",MTS_75096,MTS,75096,Convention Center Station,32.70898098,-117.16346306,75096.0,0,conS,0.0,,conS
POINT (-116.928721450449 32.744911510311),"2,303",MTS_40223,MTS,40223,Jamacha Rd & Willow Glen Dr,32.74491151,-116.92872145,40223.0,0,,1.0,F-E/B,
POINT (-117.125645829785 32.748425920246),"4,098",MTS_10550,MTS,10550,University Av & Herman Av,32.74842592,-117.12564583,10550.0,0,,1.0,F-E/B,
POINT (-117.1193815601 32.808736749891),469,MTS_99220,MTS,99220,Aero Dr & Ruffin Rd,32.80873675,-117.11938156,99220.0,0,,1.0,F-W/B,
POINT (-117.254559010183 32.794001150032),"2,874",MTS_12602,MTS,12602,Mission Bl & Thomas Av,32.79400115,-117.25455901,12602.0,0,,1.0,F-N/B,
POINT (-117.135751020157 32.711531999703),"2,652",MTS_10530,MTS,10530,Market St & 27th St,32.711532,-117.13575102,10530.0,0,,1.0,F-E/B,
POINT (-116.914255769478 32.820883680064),"1,302",MTS_40688,MTS,40688,E Main St & Lavala Ln,32.82088368,-116.91425577,40688.0,0,,2.0,N-S/B,
POINT (-117.161200840224 32.723209180401),319,MTS_11642,MTS,11642,4th Av & Date St,32.72320918,-117.16120084,11642.0,0,,1.0,N-S/B,
POINT (-117.085054980032 32.770324269774),"2,920",MTS_10634,MTS,10634,Montezuma Rd & Collwood Bl,32.77032427,-117.08505498,10634.0,0,,2.0,F-E/B,
POINT (-117.311662999939 33.306026000283),"5,466",NCTD_22135,NCTD,22135,Vandegrift Bl & 14th St,33.306026,-117.311663,22135.0,0,,,N-N/B,
POINT (-116.512172949906 32.680073330142),"2,430",MTS_98087,MTS,98087,Lake Morena Dr & Laurel Dr,32.68007333,-116.51217295,98087.0,0,,2.0,F-S/B,
POINT (-117.083967369676 32.594625949645),"1,990",MTS_60355,MTS,60355,Hollister St & Main St,32.59462595,-117.08396737,60355.0,0,,1.0,N-N/B,
POINT (-117.085188190486 32.699967299685),"1,591",MTS_12164,MTS,12164,Euclid Av & Trinidad Wy,32.6999673,-117.08518819,12164.0,0,,1.0,M-Street-S/B,
POINT (-117.191137790116 32.768909459934),"2,474",MTS_10062,MTS,10062,Linda Vista Rd & Colusa St,32.76890946,-117.19113779,10062.0,0,,1.0,N-E/B,
POINT (-117.176862340399 32.695285740001),347,MTS_60056,MTS,60056,4th St & E Av,32.69528574,-117.17686234,60056.0,0,,1.0,F-E/B,
POINT (-117.178556579496 32.695973859899),356,MTS_60055,MTS,60055,4th St & Palm Av,32.69597386,-117.17855658,60055.0,0,,1.0,F-E/B,
POINT (-117.242482689721 32.889558249889),"3,001",MTS_12316,MTS,12316,N Torrey Pines Rd & UCSD Northpoint Drwy,32.88955825,-117.24248269,12316.0,0,,0.0,F-N/B,
POINT (-117.012776429862 32.799794200017),"2,446",MTS_12983,MTS,12983,Lake Murray Bl & Lake Arrowhead Dr,32.7997942,-117.01277643,12983.0,0,,1.0,F-N/B,
POINT (-117.096624999996 33.14275799981),"5,563",NCTD_22491,NCTD,22491,Morning View Dr & El Norte Pkwy,33.142758,-117.096625,22491.0,0,,,N-E/B,
POINT (-117.040377140245 32.755669460252),"4,142",MTS_13521,MTS,13521,University Av & Yale Av,32.75566946,-117.04037714,13521.0,0,,1.0,N-E/B,
POINT (-117.097559130071 32.780539869842),"1,857",MTS_75061,MTS,75061,Grantville Station,32.78053987,-117.09755913,75061.0,0,frmS,0.0,,frmS
POINT (-116.873924599643 33.03889801007),"2,589",MTS_22787,MTS,22787,Main St & 14th St,33.03889801,-116.8739246,22787.0,0,,2.0,M-Street-N/B,
POINT (-117.242027999841 33.150573000166),"5,220",NCTD_21675,NCTD,21675,Melrose Dr & Dawson Dr,33.150573,-117.242028,21675.0,0,,,F-N/B,
POINT (-117.300988000293 33.232307000116),"5,712",NCTD_22792,NCTD,22792,Mission Av & Valley Heights Dr,33.232307,-117.300988,22792.0,0,,,F-N/B,
POINT (-117.322812000129 33.237603999849),"5,604",NCTD_22556,NCTD,22556,Douglas Dr & Pala Rd,33.237604,-117.322812,22556.0,0,,,F-S/B,
POINT (-117.172851000329 33.145071999717),"5,331",NCTD_21889,NCTD,21889,Mission Rd & Knoll Rd,33.145072,-117.172851,21889.0,0,,,F-E/B,
POINT (-117.083929740524 32.568650330128),"1,985",MTS_60353,MTS,60353,Hollister St & Iris Av,32.56865033,-117.08392974,60353.0,0,,2.0,N-N/B,
POINT (-116.961314770401 32.825387429651),"1,879",MTS_40845,MTS,40845,Graves Av & Pepper Dr,32.82538743,-116.96131477,40845.0,0,,2.0,F-N/B,pepgra
POINT (-117.115124000115 32.685465959648),"2,630",MTS_12496,MTS,12496,Main St & Vesta St,32.68546596,-117.115124,12496.0,0,,1.0,N-N/B,vesmai
POINT (-117.068298780051 32.794612299881),"4,211",MTS_11037,MTS,11037,Waring Rd & Galewood St,32.7946123,-117.06829878,11037.0,0,,1.0,N-N/B,
POINT (-117.289700999817 33.048756000101),"4,744",NCTD_20628,NCTD,20628,Encinitas Bl & I-5,33.048756,-117.289701,20628.0,0,,,F-W/B,
POINT (-117.062325669756 32.95528193021),"3,535",MTS_40766,MTS,40766,Pomerado Rd & Robison Bl,32.95528193,-117.06232567,40766.0,0,,1.0,F-N/B,
POINT (-117.18795247032 32.825391140345),"1,771",MTS_12701,MTS,12701,Genesee Av & Mt Foraker Av,32.82539114,-117.18795247,12701.0,0,,1.0,F-N/B,
POINT (-117.181281480293 32.759762939563),"2,005",MTS_13066,MTS,13066,Hotel Circle N & 1904,32.75976294,-117.18128148,13066.0,0,,1.0,M-Street-W/B,
POINT (-117.334873000507 33.152761000429),"4,529",NCTD_20193,NCTD,20193,Tamarack Av & Pio Pico Dr,33.152761,-117.334873,20193.0,0,,,F-E/B,
POINT (-116.608501360062 32.604353809722),"2,071",MTS_98113,MTS,98113,Hwy 94 & Potrero Country Store,32.60435381,-116.60850136,98113.0,0,,2.0,M-Street-E/B,potrer
POINT (-117.279448000448 33.201114000268),"5,184",NCTD_21615,NCTD,21615,Emerald Dr & Borra Ct,33.201114,-117.279448,21615.0,0,,,F-N/B,
POINT (-116.935786500268 32.557438390342),"3,446",MTS_99328,MTS,99328,Paseo De Las Americas & Siempre Viva Rd,32.55743839,-116.9357865,99328.0,0,,1.0,F-N/B,
POINT (-117.02356900046 33.231125000195),"4,632",NCTD_20386,NCTD,20386,Valley Center Rd & Cole Grade Rd,33.231125,-117.023569,20386.0,0,,,F-W/B,valcoE
POINT (-117.222122999965 33.224804000411),"4,477",NCTD_20096,NCTD,20096,Arcadia Av & Oak Dr,33.224804,-117.222123,20096.0,0,,,N-E/B,
POINT (-116.927919729563 32.781893829832),"2,284",MTS_40681,MTS,40681,Jamacha Rd & Gustavo St,32.78189383,-116.92791973,40681.0,0,,1.0,F-S/B,
POINT (-117.077353730109 32.947225420389),"3,579",MTS_40111,MTS,40111,Poway Rd & Springhurst Dr,32.94722542,-117.07735373,40111.0,0,,1.0,F-E/B,
POINT (-116.960606789838 32.809461329709),"1,871",MTS_40991,MTS,40991,Graves Av & Broadway,32.80946133,-116.96060679,40991.0,0,,1.0,N-S/B,
POINT (-116.931146549896 32.800304559712),"2,559",MTS_40466,MTS,40466,Madison Av & Grape St,32.80030456,-116.93114655,40466.0,0,,1.0,N-W/B,
POINT (-116.975664889884 32.791552610004),"1,522",MTS_91075,MTS,91075,El Cajon Transit Center,32.79155261,-116.97566489,91075.0,0,ecajtc,0.0,M-TC-Bus,ecajtc
POINT (-117.149032430141 32.885966519947),"2,816",MTS_99157,MTS,99157,Miramar Rd & AleSmith Ct,32.88596652,-117.14903243,99157.0,0,,1.0,M-Street-E/B,
POINT (-116.963079310139 32.567571339733),"3,264",MTS_88966,MTS,88966,Otay Mesa Rd & La Media Rd,32.56757134,-116.96307931,88966.0,0,,0.0,N-E/B,
POINT (-117.194920730488 32.831637630282),"1,743",MTS_11955,MTS,11955,Genesee Av & Chickasaw Ct,32.83163763,-117.19492073,11955.0,0,,1.0,F-S/B,
POINT (-117.105446100166 32.584056389615),"3,289",MTS_60143,MTS,60143,Palm Av & 13th St,32.58405639,-117.1054461,60143.0,0,,1.0,N-W/B,
POINT (-117.159720139849 32.716723999984),"1,677",MTS_75089,MTS,75089,Fifth Avenue Station,32.716724,-117.15972014,75089.0,0,5thS,0.0,,5thS
POINT (-117.110242730213 32.682174430031),"3,063",MTS_12500,MTS,12500,National City Bl & W Division St,32.68217443,-117.11024273,12500.0,0,,1.0,N-N/B,
POINT (-117.062362980313 32.966374570284),"3,540",MTS_40770,MTS,40770,Pomerado Rd & Vaughan Rd,32.96637457,-117.06236298,40770.0,0,,1.0,F-N/B,
POINT (-117.047896290156 32.55694425994),"1,214",MTS_60364,MTS,60364,Cottonwood Rd & Seaward Av,32.55694426,-117.04789629,60364.0,0,,1.0,N-N/B,
POINT (-117.03633382025 32.958632659588),"2,747",MTS_41019,MTS,41019,Midland Rd & Summerlyn Apts,32.95863266,-117.03633382,41019.0,0,,1.0,M-Street-N/B,
POINT (-117.330949999581 33.227388000271),"5,148",NCTD_21534,NCTD,21534,El Camino Real & Mission Av,33.227388,-117.33095,21534.0,0,,,F-N/B,ecrmiN
POINT (-117.158503050481 32.773455459795),"1,688",MTS_11652,MTS,11652,Frazee Rd & Friars Rd,32.77345546,-117.15850305,11652.0,0,,1.0,N-S/B,
POINT (-117.147599780076 32.809727670348),460,MTS_10869,MTS,10869,Aero Dr & Aero Ct,32.80972767,-117.14759978,10869.0,0,,2.0,N-W/B,aeraer
POINT (-117.286211000144 33.135799000206),"5,811",NCTD_24114,NCTD,24114,Faraday Av & College Bl,33.135799,-117.286211,24114.0,0,,,F-W/B,
POINT (-116.944177320143 32.787578009682),"4,217",MTS_40205,MTS,40205,Washington Av & 1st St,32.78757801,-116.94417732,40205.0,0,,1.0,F-E/B,
POINT (-117.252682919906 32.778132589673),"2,848",MTS_11843,MTS,11843,Mission Bl & El Carmel Pl,32.77813259,-117.25268292,11843.0,0,,1.0,F-S/B,
POINT (-117.310989999836 33.084424000098),"4,859",NCTD_20858,NCTD,20858,Carlsbad Bl & La Costa Av,33.084424,-117.31099,20858.0,0,,,N-S/B,
POINT (-117.199547990232 32.754697000026),"3,161",MTS_75043,MTS,75043,Old Town Station,32.754697,-117.19954799,75043.0,0,oldS,0.0,,oldS
POINT (-117.051597439915 32.599645219887),"1,976",MTS_99150,MTS,99150,Hilltop Dr & Orange Av,32.59964522,-117.05159744,99150.0,0,,1.0,F-S/B,hilora
POINT (-117.104457590487 32.763317450143),443,MTS_11354,MTS,11354,Adams Av & Biona Dr,32.76331745,-117.10445759,11354.0,0,,1.0,F-W/B,adabio
POINT (-117.077080520507 32.633725599752),250,MTS_12189,MTS,12189,3rd Av & H St,32.6337256,-117.07708052,12189.0,0,,1.0,F-S/B,
POINT (-117.105255450306 32.734928119611),"3,547",MTS_10980,MTS,10980,Poplar St & Snowdrop St,32.73492812,-117.10525545,10980.0,0,,1.0,N-W/B,
POINT (-117.06654999955 33.126836000336),"5,621",NCTD_22608,NCTD,22608,Grand Av & Ash St,33.126836,-117.06655,22608.0,0,,,N-E/B,
POINT (-117.106581090274 32.899140409842),"4,305",MTS_10979,MTS,10979,Willow Creek Rd & Appaloosa Rd,32.89914041,-117.10658109,10979.0,0,,2.0,N-W/B,
POINT (-117.101168399712 32.731625209861),"1,634",MTS_60629,MTS,60629,Fairmount Av & Laurel St,32.73162521,-117.1011684,60629.0,0,,1.0,N-S/B,
POINT (-117.09428171972 32.666522140146),"1,941",MTS_99484,MTS,99484,Highland Av & 21st St,32.66652214,-117.09428172,99484.0,0,,1.0,F-S/B,
POINT (-116.918762820425 32.812154960441),"1,299",MTS_40685,MTS,40685,E Main St & Greenfield Dr,32.81215496,-116.91876282,40685.0,0,,1.0,F-S/B,emagre
POINT (-116.848267879935 32.855147979618),"3,124",MTS_40970,MTS,40970,Old Hwy 80 & 15141,32.85514798,-116.84826788,40970.0,0,,2.0,M-Street-W/B,
POINT (-117.199577210039 32.768061480123),"2,951",MTS_11583,MTS,11583,Morena Bl & W Morena Bl,32.76806148,-117.19957721,11583.0,0,,1.0,N-S/B,
POINT (-117.108450610289 32.701393439701),"3,104",MTS_11346,MTS,11346,Ocean View Bl & 40th St,32.70139344,-117.10845061,11346.0,0,,0.0,F-W/B,
POINT (-117.071305999475 33.140076999566),"5,665",NCTD_22712,NCTD,22712,Lincoln Av & Awana Glen,33.140077,-117.071306,22712.0,0,,,F-W/B,
POINT (-117.197479999476 33.132404999886),"5,584",NCTD_22527,NCTD,22527,San Marcos Bl & Pacific St,33.132405,-117.19748,22527.0,0,,,F-W/B,
POINT (-117.254533999608 33.207174999575),"5,094",NCTD_21407,NCTD,21407,Melrose Dr & Cocapah St,33.207175,-117.254534,21407.0,0,,,N-N/B,
POINT (-117.235802720321 32.801031950197),"1,716",MTS_11135,MTS,11135,Garnet Av & Lamont St,32.80103195,-117.23580272,11135.0,0,,1.0,F-W/B,garlam
POINT (-117.10588658001 32.812967529605),"3,782",MTS_12855,MTS,12855,Santo Rd & Snook St,32.81296753,-117.10588658,12855.0,0,,1.0,F-N/B,
POINT (-117.110061369887 32.681906340165),"3,053",MTS_60279,MTS,60279,National City Bl & Roosevelt Av,32.68190634,-117.11006137,60279.0,0,,1.0,F-E/B,
POINT (-117.036293750115 32.712885090374),"2,257",MTS_13021,MTS,13021,Jamacha Rd & 7629,32.71288509,-117.03629375,13021.0,0,,0.0,M-Street-E/B,
POINT (-117.241405150175 32.891358939881),"2,993",MTS_11885,MTS,11885,N Torrey Pines Rd & Genesee Av,32.89135894,-117.24140515,11885.0,0,,2.0,F-S/B,ntrgen
POINT (-117.111963120031 32.832563339669),"1,111",MTS_60818,MTS,60818,Clairemont Mesa Bl & Repecho Dr,32.83256334,-117.11196312,60818.0,0,,2.0,M-Street-W/B,
POINT (-117.09600539053 32.823848249962),"2,341",MTS_12144,MTS,12144,La Cuenta Dr & Cariuto Ct,32.82384825,-117.09600539,12144.0,0,,1.0,F-S/B,
POINT (-117.081597029711 32.69798242018),"3,182",MTS_11386,MTS,11386,Olvera Av & Gwen St,32.69798242,-117.08159703,11386.0,0,,1.0,F-W/B,
POINT (-117.197387999967 33.151615999824),"5,882",NCTD_24351,NCTD,24351,Rancho Santa Fe Rd & Capalina Rd,33.151616,-117.197388,24351.0,0,,,N-E/B,
POINT (-117.094028370086 32.583689919875),"3,332",MTS_60040,MTS,60040,Palm Av & Saturn Bl,32.58368992,-117.09402837,60040.0,0,,1.0,M-Street-E/B,
POINT (-117.206567029972 32.827862200135),"1,072",MTS_12673,MTS,12673,Clairemont Mesa Bl & Clairemont Dr,32.8278622,-117.20656703,12673.0,0,,1.0,F-W/B,claclm
POINT (-117.150847579798 32.808098889742),"2,322",MTS_12446,MTS,12446,Kearny Villa Rd & 3665,32.80809889,-117.15084758,12446.0,0,,1.0,M-Street-N/B,
POINT (-117.092585000189 33.136138999578),"5,668",NCTD_22715,NCTD,22715,Escondido Bl & Decatur Way,33.136139,-117.092585,22715.0,0,,,N-S/B,
POINT (-117.113706999487 33.12681199969),"5,380",NCTD_21971,NCTD,21971,Mission Rd & Enterprise St (1564),33.126812,-117.113707,21971.0,0,,,F-W/B,
POINT (-117.29302099949 33.178742999681),"5,793",NCTD_24049,NCTD,24049,Lake Bl & College Bl,33.178743,-117.293021,24049.0,0,,,F-E/B,lakcol
POINT (-117.150135010291 32.771093130398),"2,906",MTS_75051,MTS,75051,Mission Valley Center Station,32.77109313,-117.15013501,75051.0,0,mivS,0.0,,mivS
POINT (-117.178669309904 32.687543320135),"3,212",MTS_60372,MTS,60372,Orange Av & 9th St,32.68754332,-117.17866931,60372.0,0,,1.0,F-N/B,
POINT (-117.120617590209 32.914649990426),"2,803",MTS_90051,MTS,90051,Mira Mesa Marketcenter,32.91464999,-117.12061759,90051.0,0,,1.0,M-Street-S/B,wespky
POINT (-117.2443300004 33.349844000011),"5,625",NCTD_22623,NCTD,22623,S Mission Rd & Stage Coach Ln,33.349844,-117.24433,22623.0,0,,,F-N/B,
POINT (-117.102926960485 32.711397830038),"2,673",MTS_10225,MTS,10225,Market St & Denby St,32.71139783,-117.10292696,10225.0,0,,1.0,N-E/B,
POINT (-117.285942000435 33.207195999709),"4,747",NCTD_20633,NCTD,20633,Oceanside Blvd & College Blvd,33.207196,-117.285942,20633.0,0,,,F-W/B,
POINT (-117.228662000475 33.134777000233),"5,503",NCTD_22361,NCTD,22361,Poinsettia Av & Business Park Dr,33.134777,-117.228662,22361.0,0,,,N-S/B,
POINT (-117.218438979591 32.736977449965),"3,680",MTS_99866,MTS,99866,Rosecrans St & Womble Rd,32.73697745,-117.21843898,99866.0,0,,1.0,F-E/B,
POINT (-117.226759999948 33.21664700005),"4,900",NCTD_20942,NCTD,20942,E Vista Way & E Bobier Dr,33.216647,-117.22676,20942.0,0,,,F-S/B,
POINT (-117.2361422702 32.780206329776),"2,170",MTS_12646,MTS,12646,Ingraham St & Crown Point Dr,32.78020633,-117.23614227,12646.0,0,,1.0,F-N/B,
POINT (-117.194796400454 32.767883789833),"2,490",MTS_11952,MTS,11952,Linda Vista Rd & Mildred St,32.76788379,-117.1947964,11952.0,0,,1.0,F-S/B,
POINT (-116.908972440089 32.727771950354),"2,077",MTS_98132,MTS,98132,Hwy 94 & Steele Canyon Rd,32.72777195,-116.90897244,98132.0,0,,2.0,M-Street-E/B,
POINT (-117.235968299654 32.745482729804),"4,178",MTS_11133,MTS,11133,Voltaire St & Mendocino Bl,32.74548273,-117.2359683,11133.0,0,,1.0,F-W/B,
POINT (-117.297880999943 33.254477999556),"6,023",NCTD_25005,NCTD,25005,San Luis Rey Transit Center  Stall 5,33.254478,-117.297881,25005.0,0,slrtc,,M-TC-Bus,slrtc
POINT (-117.060999029761 33.01820062985),"3,533",MTS_12954,MTS,12954,Pomerado Rd & Rancho Bernardo Rd,33.01820063,-117.06099903,12954.0,0,,1.0,F-S/B,pomran
POINT (-117.149602780436 32.711428989927),"2,642",MTS_10116,MTS,10116,Market St & 16th St,32.71142899,-117.14960278,10116.0,0,,1.0,N-E/B,16mar
POINT (-117.137174639526 32.809660649981),471,MTS_89023,MTS,89023,Aero Dr & VA Clinic,32.80966065,-117.13717464,89023.0,0,,0.0,M-Street-E/B,
POINT (-117.23665099029 32.782923309962),"2,178",MTS_11551,MTS,11551,Ingraham St & La Cima Dr,32.78292331,-117.23665099,11551.0,0,,1.0,N-S/B,
POINT (-116.99727293005 32.62384814998),"1,933",MTS_39035,MTS,39035,Heritage Station,32.62384815,-116.99727293,39035.0,0,,1.0,M-Street-W/B,htgsta
POINT (-117.05716219983 32.617699360397),"1,975",MTS_30306,MTS,30306,Hilltop Dr & Naples St,32.61769936,-117.0571622,30306.0,0,,1.0,N-S/B,
POINT (-117.123364100411 32.696074800447),"3,024",MTS_11316,MTS,11316,National Av & 33rd St,32.6960748,-117.1233641,11316.0,0,,1.0,F-W/B,
POINT (-117.255236999756 33.209778000258),"5,093",NCTD_21406,NCTD,21406,Melrose Dr & Melrose Pl,33.209778,-117.255237,21406.0,0,,,F-N/B,
POINT (-117.049762349802 32.61176419023),"1,344",MTS_30040,MTS,30040,E Palomar St & Judson Wy,32.61176419,-117.04976235,30040.0,0,,1.0,N-E/B,
POINT (-117.083165999605 33.119483999633),"4,614",NCTD_20353,NCTD,20353,2nd Av & Escondido Bl,33.119484,-117.083166,20353.0,0,,,F-E/B,
POINT (-117.334341000266 33.208640999948),"4,455",NCTD_20041,NCTD,20041,Mesa Dr & Garrison St,33.208641,-117.334341,20041.0,0,,,N-E/B,mesecE
POINT (-117.054540990085 32.701715719961),"4,370",MTS_99106,MTS,99106,Woodman St & Skyline Dr,32.70171572,-117.05454099,99106.0,0,,1.0,F-N/B,woosky
POINT (-117.212959740308 32.828675550183),"1,104",MTS_10800,MTS,10800,Clairemont Mesa Bl & Moraga Av,32.82867555,-117.21295974,10800.0,0,,1.0,N-W/B,
POINT (-117.132035979559 32.809743650072),463,MTS_10157,MTS,10157,Aero Dr & Corporate Ct,32.80974365,-117.13203598,10157.0,0,,1.0,N-E/B,
POINT (-117.146157669937 32.702895210181),"2,524",MTS_11262,MTS,11262,Logan Av & Beardsley St,32.70289521,-117.14615767,11262.0,0,,1.0,F-W/B,
POINT (-117.1812069998 32.74348401969),"4,257",MTS_13356,MTS,13356,Washington St & India St,32.74348402,-117.181207,13356.0,0,,2.0,N-W/B,
POINT (-117.201643829913 32.731402220175),"3,720",MTS_99471,MTS,99471,San Diego Int'l Airport & Terminal 2 East,32.73140222,-117.20164383,99471.0,0,,1.0,M-Street-W/B,airt2
POINT (-117.048683109767 32.712104610013),"2,509",MTS_11056,MTS,11056,Lisbon St & Imperial Av,32.71210461,-117.04868311,11056.0,0,,1.0,N-W/B,
POINT (-117.336511999897 33.183315000327),"4,648",NCTD_20425,NCTD,20425,Vista Way & Olson Way,33.183315,-117.336512,20425.0,0,,,N-W/B,
POINT (-116.982778830055 32.855775550347),"1,227",MTS_41165,MTS,41165,Cuyamaca St & Mast Bl,32.85577555,-116.98277883,41165.0,0,,1.0,F-N/B,cuymas
POINT (-117.189954999892 32.899846999833),"4,434",NCTD_13223,NCTD,13223,Mira Mesa Bl & Pacific Heights Bl,32.899847,-117.189955,13223.0,0,,,F-W/B,mirpac
POINT (-117.141518609918 32.802936180066),"2,961",MTS_12075,MTS,12075,Murray Ridge Rd & Iverson St,32.80293618,-117.14151861,12075.0,0,,2.0,F-W/B,
POINT (-117.244143000196 33.041357000331),"4,569",NCTD_20271,NCTD,20271,Encinitas Bl & Willowspring Dr,33.041357,-117.244143,20271.0,0,,,F-E/B,
POINT (-117.258628000296 32.983545000266),"5,203",NCTD_21645,NCTD,21645,Stevens Av & Valley Av,32.983545,-117.258628,21645.0,0,,,F-N/B,
POINT (-117.214711659608 32.82961286988),"1,066",MTS_11919,MTS,11919,Clairemont Mesa Bl & 3305,32.82961287,-117.21471166,11919.0,0,,1.0,M-Street-E/B,
POINT (-117.229769999883 33.078397999743),"4,578",NCTD_20292,NCTD,20292,Camino De Los Coches & Via Callendo,33.078398,-117.22977,20292.0,0,,,F-N/B,
POINT (-117.042810739692 32.734410760176),"2,688",MTS_12968,MTS,12968,Massachusetts Av & Balkis Ln,32.73441076,-117.04281074,12968.0,0,,0.0,F-N/B,
POINT (-117.0664575801 32.757475809692),"1,129",MTS_11781,MTS,11781,College Av & Adelaide Av,32.75747581,-117.06645758,11781.0,0,,2.0,F-S/B,
POINT (-117.281430000018 33.065280000234),"5,729",NCTD_22834,NCTD,22834,Leucadia Bl & Sidonia St,33.06528,-117.28143,22834.0,0,,,F-W/B,
POINT (-117.053097020088 32.594594739686),"2,620",MTS_39001,MTS,39001,Main St & Mace St,32.59459474,-117.05309702,39001.0,0,,1.0,F-E/B,
